Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
977f09bc-3adb-3453-8738-86896c6f0673,Dr A P Dove & Partners,Westbourne Terrace nan,Whitley Bay,UnitedKingdom,NE25 0,55.0691302,-1.5148235,,0.0,120
c7758f14-3382-39ac-a0ba-67beb56c163a,Drumchapel Health Centre,nan 80-90,Glasgow,UnitedKingdom,G15 7,55.9107509,-4.3716831,+44 141 2116090,0.0,102
400d3f75-0a51-3c3d-98a3-433ce22ff7c9,Dudley Park Medical Centre,Dudley Park Road 28,Birmingham,UnitedKingdom,B27 6,52.4485868,-1.8242047,,0.0,164
9136e365-23cf-355c-98fa-57380ebc6771,Eaglescliffe Medical Practice,Sunningdale Drive nan,Stockton-on-Tees,UnitedKingdom,TS16 0,54.5206411,-1.3500801,,0.0,23
42b696ae-4a48-312c-bf8e-c1dec4045b88,East Oxford Health Centre,Manzil Way 2,Oxford,UnitedKingdom,OX1 3,51.7472841,-1.2330805,,0.0,10
9f6183fd-fc95-3a57-ac16-706deb1d19e5,Edgwick Medical Centre,,Coventry,UnitedKingdom,CV1 2,52.4318142,-1.4975299,,0.0,662
9024fa3d-c3ca-325d-94f6-eddf59c7039b,Eightlands Surgery,Wellington Road nan,Dewsbury,UnitedKingdom,WF13 1,53.6896542,-1.6352342,,0.0,150
f9d1f4e1-f938-3aef-82c7-e707e7970478,Elm Hayes Surgery,,Bristol,UnitedKingdom,BS39 7,51.2997276,-2.4935129,,0.0,7
f59535ff-6ccc-3991-9ecb-0c0fccef5533,Elstow Medical Centre,,Bedford,UnitedKingdom,MK42 7,52.1144753,-0.4609881,,0.0,27
197b53fc-bab0-3cfd-8e5f-f19a2c0e9ed0,Ena Care Community CareHQ,,Swadlincote,UnitedKingdom,DE11 8,52.7722631,-1.5629625,,0.0,157
dd5d8c8c-974a-3547-9617-55fac6bea2bc,Faccini House Surgery,,Morden,UnitedKingdom,SM4 5,51.3897848,-0.1900752,,0.0,32
83e12ccf-33e4-30f5-ae2b-2ac7376235cd,Family Chiropractic Clinic,nan 15a,Cheadle,UnitedKingdom,SK8 5,53.3773416,-2.1896348,,0.0,121
3d845cc9-0fe4-34f6-996c-ebd65f9615fb,Fieldhead Surgery,New Road Side 65,Leeds,UnitedKingdom,LS18 4,53.8318492,-1.6394452,+44 113 295 3410,0.0,115
6cfbe8c1-4e85-3b8d-bc1a-4d2a27acf858,Finsbury Health Centre,,London,UnitedKingdom,EC1V 7,51.5246175,-0.1086882,,0.0,32
7fc05a33-1c03-37f6-8f14-14776e95dee2,Fitzalan Medical Center,,Littlehampton,UnitedKingdom,BN17 6,50.8072984,-0.5377807,,0.0,35
2b51bd4e-75fd-3a36-8c34-a5e6e3f755ec,Forrest Medical Centre,Prior Deram Walk 6,Coventry,UnitedKingdom,CV1 2,52.3948757,-1.5577913,,0.0,335
dea61b94-99fd-3e53-8871-e523ff5b10bc,Forty Willows Surgery,Forty Lane 46,Wembley,UnitedKingdom,HA9 7,51.5655089,-0.2714307,4.48445E+11,0.0,106
2e8e15d0-d7ed-37c8-81f2-16d5c1ec269c,Friary House Surgery,Beaumont Road 2a,Plymouth,UnitedKingdom,PL4 8,50.3725137,-4.1284179,,0.0,111
c76c4e5a-e95a-374a-80f5-63c007d73158,Frome Medical Centre,,Frome,UnitedKingdom,BA11 1,51.2368047,-2.3117449,,0.0,7
a1bc8742-95bd-31bc-9ea7-9d9713403542,Garland House Surgery,,Barnsley,UnitedKingdom,S73 9,53.5338087,-1.3730299,,0.0,192
050ea2dd-7211-34c5-a2f9-e6eafcdcbab7,Gaywood House Surgery,,Bristol,UnitedKingdom,BS1 6,51.4398941,-2.6060917,,0.0,129
ffe714f5-2293-3c27-844c-3e2281d43a8c,Gourock Health Centre,,Gourock,UnitedKingdom,PA19 1,55.9613246,-4.8164931,,0.0,6
d3e19a6d-34bb-30e3-b993-6b63fc92c5c2,Gower Street Practice,Gower Street 20,London,UnitedKingdom,WC1A 2,51.5203145,-0.1301228,,0.0,150
acd1033e-bdd8-3b0e-ae43-b4ece65d98d0,Graeme Medical Centre,Western Avenue 1,Falkirk,UnitedKingdom,FK1 5,56.0061185,-3.7856415,+44 1324 624 437,0.0,18
330c871e-b753-3dee-a664-c3b8b379d2b0,Grange Surgery,York Road 41,Southport,UnitedKingdom,PR8 1,53.6362371,-3.0138122,+44 1704 565837,0.0,59
b116721a-97c1-3eda-b7f3-a7565fdf1775,Greensands Medical Practice,Stocks Lane 58,Sandy,UnitedKingdom,SG19 3,52.1519787,-0.1905517,,0.0,6
e653db0c-1ec9-3695-8b3c-c1fb4a2dae98,Greenview Surgery,Hazeldene Road nan,Northampton,UnitedKingdom,NN1 1,52.2576775,-0.8834233,,0.0,10
3b4a9114-3007-3f69-8173-fba892ed832b,Grove Medical Centre,Windlass Place nan,London,UnitedKingdom,SE8 3,51.49027,-0.0355512,,0.0,47
21027e15-09e8-3e65-9b6e-2fa08e5757f1,Grove Road Surgery,Grove Road nan,Solihull,UnitedKingdom,B91 3,52.4197515,-1.7753915,,0.0,143
ffb4a788-8bd6-3c1e-af35-0335d708b7cd,Haslucks Medical Centre,,Solihull,UnitedKingdom,B90 3,52.4076777,-1.8406614,,0.0,18
54d16890-18d5-3bd0-a418-98031a18f979,Hawkhill Medical Centre,,Dundee,UnitedKingdom,DD1 3,56.4572919,-2.9918546,,0.0,8
caf21149-d791-3390-b336-d2f00b213f05,Healing Surgery,Wisteria Drive nan,Grimsby,UnitedKingdom,DN41 7,53.5779611,-0.1716014,,0.0,58
a769e7f8-241b-33c8-8e6f-d277f4833456,Health Centre,,Coventry,UnitedKingdom,CV4 7,52.3790711,-1.5580306,,0.0,242
6dd6c049-b58e-39c5-b089-706aa2c6632e,Heartsease Surgery,Rider Haggard Road 94,Norwich,UnitedKingdom,NR1 3,52.6434096,1.3328794,,0.0,64
afa4f005-8644-3530-8eab-e0f551f2e9e7,Helensburgh Medical Centre,,Helensburgh,UnitedKingdom,G84 8,56.0045885,-4.7313078,,0.0,109
5148442d-2364-32d0-867c-ca3b14c2a275,Helme Chase Surgery,,Kendal,UnitedKingdom,LA9 4,54.3125493,-2.7372262,,0.0,26
7002930b-7121-3030-a572-171a07836584,Helmsdale Health Centre,Rockview Place nan,Helmsdale,UnitedKingdom,KW8 6,58.1167408,-3.6468937,,0.0,260
bc499463-a185-32b9-ad44-5b3d2315c3db,Hetherington Group Practice,,London,UnitedKingdom,SW2 1,51.4612302,-0.1283144,,0.0,7
8737cbf2-eebd-3365-b9e9-31992554655a,Highcroft Surgery,High Street nan,Nottingham,UnitedKingdom,NG5 7,53.0040461,-1.128911,,0.0,78
a36813f0-58c4-3fae-8d23-392dbccbd3d7,Hilltop Medical Centre,Kensington Drive Hilltops Medical Centre,Milton Keynes,UnitedKingdom,MK8 9,52.0356411,-0.7975502,+44 1908 568446,0.0,3
57f9e99a-9dc7-39ff-b126-0e642a4117db,Holbrook Surgery,,Horsham,UnitedKingdom,RH12 1,51.0835133,-0.3024716,,0.0,288
81685a56-c50a-3c60-9908-dd5ed362f68b,Holistic Health,,Bristol,UnitedKingdom,BS10 6,51.5124692,-2.598142,,0.0,36
f804d902-0987-3a7c-ac4f-cb503ef4cfd3,Hope Clinic,,Hope Valley,UnitedKingdom,S32 2,53.3498407,-1.7437812,,0.0,158
4b6b8135-01bf-3a4c-8a2c-639a20543d45,Hughenden Valley Surgery,Valley Road nan,High Wycombe,UnitedKingdom,HP14 4,51.6599304,-0.7509423,,0.0,178
70bd4ee0-5d7d-39e7-b99e-aa2f8f31957b,Imperial Road Surgery,,Matlock,UnitedKingdom,DE4 3,53.1399249,-1.5556088,,0.0,67
676d4238-975c-3174-a6a5-c895a64f645f,Inverurie Medical Practice,,Inverurie,UnitedKingdom,AB51 4,57.2856502,-2.3770585,,0.0,1
b2cf0c97-011c-3046-a04f-98a3eed7e3e1,Jubilee Surgery,,Scunthorpe,UnitedKingdom,DN17 3,53.5437426,-0.7429317,,0.0,34
f05c597e-92ba-3133-b8f7-4888fcda5a23,Kelso Health Centre,,Kelso,UnitedKingdom,TD5 7,55.6036578,-2.4315116,,0.0,167
a6dcbd03-e33c-3e22-923c-95c387a5b22b,Kessington Medical Centre,Milngavie Road 85,Glasgow,UnitedKingdom,G61 3,55.9166166,-4.3222745,+44 141 212 0700,0.0,105
1f0ef056-15da-3b16-b7c3-ddf62ae04e48,Kingfisher Family Practice,,Lancing,UnitedKingdom,BN15 8,50.8289881,-0.3237733,,0.0,24
f04f1df2-0aab-373b-a36b-31b3ee574357,Kingsway Medical Practice,Burnage Lane 720,Manchester,UnitedKingdom,M20 6,53.4201204,-2.2126844,,0.0,6
60b80476-c94c-3c41-9aa1-968c4cd5ec9f,Lambeth Walk Group Practice,Lambeth Walk 5,London,UnitedKingdom,SE11 6,51.4958669,-0.1121976,,0.0,7
9c18fb7f-52af-35f9-9f94-27de777fb103,Lanehouse Surgery,,Weymouth,UnitedKingdom,DT4 0,50.6074387,-2.482947,,0.0,79
f01eeaa6-0396-3fc7-9b54-ace7108a35ef,Lincoln House Surgery,Lincoln Road 33,Southport,UnitedKingdom,PR8 1,53.6185895,-3.0112888,+44 1704 566277,0.0,25
9bc700dd-c86f-3a55-923e-797f235c2fbf,Linden Medical Centre,Linden Avenue 9a,Maidenhead,UnitedKingdom,SL6 4,51.5309152,-0.7375541,+44 1628 776900,0.0,7
c9ab1379-31f9-3c7f-afc6-531350b52110,Linden Road Surgery,,Bedford,UnitedKingdom,MK40 2,52.1434544,-0.4795442,,0.0,80
abf7a118-d789-3beb-a6af-ef99d0368e17,Little Lever Health Centre,Mytham Road nan,Bolton,UnitedKingdom,BL3 1,53.5594614,-2.3704573,+44 1204 462640,0.0,304
2f54d91c-599c-37aa-bd7c-7458374f4b65,Llan Aber Practice,,Caerphilly,UnitedKingdom,CF83 3,51.6071974,-3.232178,,0.0,50
70db85a7-ea5e-3901-a0fd-d922320bdfbb,Lombard Medical Centre,,Newark,UnitedKingdom,NG24 1,53.0744376,-0.8107218,,0.0,127
359fbf67-3e51-389d-b889-1d9c25efcd97,Long Buckby Practice,Station Road 24,Northampton,UnitedKingdom,NN6 7,52.3013446,-1.0824703,,0.0,2
6efbfe46-b369-30b3-8d42-ed7bc08c9997,Long Furlong Medical Centre,,Abingdon,UnitedKingdom,OX14 1,51.6884221,-1.2769501,,0.0,37
a12a986b-197a-34b4-910a-c137e5593ed0,Longfield Medical Centre,,Maldon,UnitedKingdom,CM9 5,51.7295207,0.6786854,,0.0,78
09e83536-4512-3b7b-a726-36196e553b1a,Lostwithiel Surgery,,Lostwithiel,UnitedKingdom,PL22 0,50.408244,-4.668639,,0.0,36
e3f918c1-4502-379b-8bf9-ed0808f24390,Loxwood Surgery,,Billingshurst,UnitedKingdom,RH14 0,51.0721351,-0.5144492,,0.0,144
fc8cd671-bd85-34cf-824d-22a4480d32a8,Maldon Clinic,,Maldon,UnitedKingdom,CM9 5,51.728784,0.6830452,,0.0,71
6ad6cf4f-2219-3b29-85ab-5c0d7ba26781,Manor House Surgery,Mill Lane nan,Loughborough,UnitedKingdom,LE12 9,52.7836128,-1.3392968,,0.0,32
e4fc24d1-4190-3acc-a383-e785828505e5,Manselton Surgery,,Swansea,UnitedKingdom,SA5 9,51.639252,-3.9540161,,0.0,15
93bd8229-ae67-3268-8f5b-786747f07662,Mansfield Medical Centre,,Coventry,UnitedKingdom,CV1 2,52.4059427,-1.4848193,,0.0,193
5c912bf5-e5af-3938-ad9b-23928a9b2a98,Mayfield Medical Centre,,Bradford,UnitedKingdom,BD14 6,53.7798053,-1.8154462,,0.0,90
47790870-f76a-33a6-a165-bfa849131b6d,Mayhill Surgery,,Swansea,UnitedKingdom,SA1 6,51.6260625,-3.9593178,,0.0,76
7790e673-13c4-311f-8553-72ffdb91bae1,Meadows Health Centre,Bridgeway Centre 1,Nottingham,UnitedKingdom,NG1 7,52.9434025,-1.1470882,,0.0,270
6b137522-b9ed-32a2-8cca-df7790ee47f9,Mearns Medical Centre,,Glasgow,UnitedKingdom,G77 6,55.7722769,-4.3325442,,0.0,3
fa3a9d8b-cff4-356e-9102-e9d5684f0e3e,Meltham Village Surgery,,Holmfirth,UnitedKingdom,HD9 4,53.5913904,-1.8494636,,0.0,97
f43a1419-ccab-366d-8d84-5d27a0444264,Meopham Medical Centre,,Gravesend,UnitedKingdom,DA13 0,51.3670784,0.3578334,,0.0,3
0d362234-5747-3b77-91d8-feb9b910a473,Midway Surgery,Watford Road 93,St Albans,UnitedKingdom,AL2 3,51.7339591,-0.3554638,,0.0,7
74af4773-8d49-39cc-b597-e47d7484804f,Mortimer Surgery,,Reading,UnitedKingdom,RG7 3,51.3776717,-1.0687076,,0.0,17
6cbda5dc-225b-32b4-8df7-afc297832d61,Moss Street Surgery,Moss Street nan,Cannock,UnitedKingdom,WS11 1,52.7031795,-2.0133231,,0.0,102
bf1b761c-7124-31d2-9de3-8cbb2b614a5e,Mounts Medical Centre,Campbell Street nan,Northampton,UnitedKingdom,NN1 1,52.2425553,-0.897797,,0.0,19
2902c61b-a88e-33ed-8e82-e81c34feafb2,My Health Medical Centre,Viking Road nan,York,UnitedKingdom,YO41 1,53.9909878,-0.9154899,,0.0,14
6bb4cde5-aaa6-3fdf-afef-e6732c562dd7,Narrowcliff Surgery,,Newquay,UnitedKingdom,TR7 2,50.4181078,-5.070291,,0.0,7
80974646-a938-3e6d-92da-c90ef2d2df6b,Nethergate Medical Centre,,Dundee,UnitedKingdom,DD1 3,56.4577731,-2.9762174,,0.0,153
9040d4f2-1d49-35e2-8684-30d0ce47192b,New Parks Health Centre,,Leicester,UnitedKingdom,LE1 4,52.6452195,-1.1793062,,0.0,106
a5469f45-1bdd-3bc4-9366-6af5e63790f4,Ninfield Surgery,High Street nan,Battle,UnitedKingdom,TN33 9,50.8878915,0.4206508,,0.0,37
63121ef0-b1fe-31bb-8b0e-0e523176cb72,North Baddesley Surgery,Norton Welch Close nan,Southampton,UnitedKingdom,SO52 9,50.9742072,-1.4364361,,0.0,8
de6a63a5-87d8-389c-9dbf-90625ece4dcd,North Beverley Medical Centre,,Beverley,UnitedKingdom,HU17 8,53.8573084,-0.4397809,,0.0,4
c27c2bd3-1e17-32e2-8229-ea7380f6629a,North Road Primary Care Centre,,Westcliff-on-Sea,UnitedKingdom,SS0 9,51.5449676,0.7021032,,0.0,26
ed0ba26b-67fc-3e46-bbba-5ec223836c72,Northville Family Practice,,Bristol,UnitedKingdom,BS7 0,51.5008877,-2.5702178,,0.0,163
23b31254-46c8-33a3-b5ac-4e5a90885750,Norwood Medical Centre,,Sheffield,UnitedKingdom,S1 2,53.4132083,-1.469919,,0.0,206
e9816897-eec6-36e0-bcc2-7edbffc3f2c7,Oak Lodge Medical Centre,,Edgware,UnitedKingdom,HA8 7,51.6043868,-0.2718496,,0.0,71
3cc27bf1-7c8f-3ca8-bb77-0b4b48221b68,Oakside Surgery,,Plymouth,UnitedKingdom,PL5 3,50.4118799,-4.1602914,,0.0,7
c835be37-ab66-3217-9a86-8594d4eac615,Oakwood Surgery,,Leeds,UnitedKingdom,LS1 5,53.8267648,-1.5070936,,0.0,56
f6d4ebf7-6f71-38d2-b356-6a06b2650ced,Oasis Health Centre,,Coventry,UnitedKingdom,CV1 2,52.3910818,-1.503967,,0.0,133
a502393a-2722-3cd4-bb3a-a1513540543d,Old Basing Health Centre,,Basingstoke,UnitedKingdom,RG24 7,51.2725949,-1.0449451,,0.0,230
7b80a77b-8978-323e-b44d-5b79e9b357c6,Old Fletton Surgery,Rectory Gardens nan,Peterborough,UnitedKingdom,PE2 8,52.5582614,-0.2346105,,0.0,30
f6ea436c-3a50-3d35-9312-0b2ce8f5c373,Old Mill And Millgates Medical Practice,Hardley Road nan,Norwich,UnitedKingdom,NR14 7,52.5760882,1.3372684,+44 1508492929,0.0,221
2c81246c-9de6-357c-be0a-2b038d2f94a8,Orchard House Surgery,South William Street nan,Workington,UnitedKingdom,CA14 2,54.6458095,-3.5498046,+44 1900 603985,0.0,47
622ad719-57a7-39d7-8eb2-24ed1d57ed2a,Orchid House Surgery,,Ferndown,UnitedKingdom,BH22 9,50.8019778,-1.8932333,,0.0,5
ef4cff57-0fef-37e3-9429-b789159c8b5c,Osborne Road Surgery,Osborne Road 25,,UnitedKingdom,,50.7852832,-1.092544,,0.0,379
fb54b543-3621-3f37-a888-07e17b843815,Otley Clinic,Manor Square nan,Otley,UnitedKingdom,LS21 3,53.9061306,-1.6958337,,0.0,10
9dd9a141-c2d5-303a-8b87-d37ddaf30e1b,Padnell Road Surgery,,Waterlooville,UnitedKingdom,PO8 8,50.8950631,-1.0168332,,0.0,19
e0002f6d-a4b1-3193-896d-17893b7d2838,Park Avenue Medical Centre,,Dundee,UnitedKingdom,DD1 3,56.4714108,-2.9554143,,0.0,54
2f7826a9-1f58-3eaf-9c2a-9f87d70e928f,Park Lane Surgery,Park Lane 2,Derby,UnitedKingdom,DE22 2,52.9556152,-1.4799624,,0.0,11
0dcd0ecb-d892-3479-825e-6eba072c5a40,Parkside Community Health Centre,,Leeds,UnitedKingdom,LS1 5,53.7708288,-1.5492719,,0.0,219
4eb7a4fe-cce7-33ef-a063-b21c7941bda1,Partnership Primary Care Centre,,London,UnitedKingdom,N7 6,51.5540063,-0.1224396,,0.0,177
89626b27-6d2c-3869-8dc3-34eb300fa11d,Peartree Clinic,,Derby,UnitedKingdom,DE23 8,52.9050334,-1.475716,,0.0,194
fbf0cac2-bc5c-3019-83c1-6e9da33087fb,Peel Croft Surgery,,Burton upon Trent,UnitedKingdom,DE14 3,52.7998381,-1.6347084,,0.0,45
d3f66167-b9c3-392d-86bd-18c9196d8761,Pentlands Medical Centre,,Currie,UnitedKingdom,EH14 5,55.8956244,-3.3130553,,0.0,16
b3248611-b99a-30f9-b3da-3bc3fa0e030a,Petworth Doctor's Surgery,,Billingshurst,UnitedKingdom,RH14 0,50.9834626,-0.607278,,0.0,29
e5f931a2-6eb9-3881-83b7-aecd013a4927,Plains View Surgery,Plains Road 57,Nottingham,UnitedKingdom,NG3 5,52.9860138,-1.1190009,,0.0,344
0a183348-1552-3e65-92fa-3e319bb8b7be,Plas Ffynnon Medical Centre,,Oswestry,UnitedKingdom,SY11 1,52.8576344,-3.0501182,,0.0,132
3517e3d5-74a0-3f7c-aa73-9516dfa86a92,Portcullis Surgery,Portcullis Lane nan,Ludlow,UnitedKingdom,SY8 1,52.3689962,-2.7160807,,0.0,123
ba43fd5d-95c7-3b55-a0e6-95e6781f4ace,Priory Surgery,,Bristol,UnitedKingdom,BS4 2,51.4342892,-2.5662089,,0.0,13
32d914ec-3d7d-3f36-839f-231561763835,Pulborough Medical Group,,Pulborough,UnitedKingdom,RH20 1,50.960931,-0.5086983,,0.0,76
c1f601e4-1d8b-3c9c-9f93-49ae124b3961,Queens Park Medical Centre,Farrer Street nan,Stockton-on-Tees,UnitedKingdom,TS18 1,54.5693416,-1.3139699,,0.0,46
08ab4d73-8f36-399f-948d-263a30a78db6,Ramsbury Surgery,Whittonditch Road nan,Marlborough,UnitedKingdom,SN8 2,51.4462615,-1.5941667,,0.0,4
b5ea65c7-8014-3de2-ad4f-9cf0ff2a862d,Ribbleton Medical Centre,Ribbleton Avenue 243,Preston,UnitedKingdom,PR2 6,53.7778087,-2.660035,,0.0,96
9424cebc-cc3e-3916-b33d-2cbd6092085c,Ringwood Medical Centre,,Ringwood,UnitedKingdom,BH24 1,50.846112,-1.7892361,,0.0,153
33f39f94-27df-31e2-b385-b314dd1c064d,Ripon Spa Surgery,Park Street nan,Ripon,UnitedKingdom,HG4 2,54.1362627,-1.527309,+44 1765 692366,0.0,27
edd01e27-b158-3e7f-868d-6606775a745b,Rivergreen Medical Centre,Southchurch Drive 106,Nottingham,UnitedKingdom,NG11 8,52.9070362,-1.1754132,,0.0,169
ed0968d8-2b1f-397d-bafb-2ade80274e65,Riverside Surgery,,Bristol,UnitedKingdom,BS4 4,51.4546394,-2.5447635,,0.0,5
ee206669-715e-3f57-b76f-d11c36f10713,Rowhedge Medical Practice,,Colchester,UnitedKingdom,CO4 3,51.8773596,0.9446645,,0.0,44
cd8bb8f1-545d-3dc8-910d-fdb7f44dfa1a,Rydings Hall Surgery,,Brighouse,UnitedKingdom,HD6 1,53.7033549,-1.7834806,,0.0,42
9db27903-f206-3f22-9bd5-59766a713ff0,Salisbury House Surgery,Lake Street nan,Leighton Buzzard,UnitedKingdom,LU7 1,51.9159893,-0.659754,,0.0,75
1f29673c-5332-3375-96bd-3299aadafeea,Sancta Maria Medical Centre,,South Ockendon,UnitedKingdom,RM15 5,51.5082961,0.2840462,,0.0,344
880d3c56-7db7-3f7d-a5ca-a58d18fe6529,Sankey Medical Centre,,Warrington,UnitedKingdom,WA5 1,53.40058,-2.6597379,,0.0,401
2f949ffb-f7fe-34bb-a59d-d2bab1c590c6,Seaton Sluice Surgery,,Whitley Bay,UnitedKingdom,NE26 4,55.083576,-1.4736563,,0.0,114
9c870f96-96fc-3515-abed-c9974ac375e3,Seven Dials Medical Centre,Montpelier Crescent 24,Brighton,UnitedKingdom,BN2 9,50.8296726,-0.1478265,4.41274E+11,0.0,95
1914465e-baae-361e-8419-0ca516f1fcff,Sherwood House Medical Practice,,Birmingham,UnitedKingdom,B15 3,52.473866,-1.9586126,,0.0,5
530408f3-d83e-349a-9529-6c774e601f4e,Skin Doctor Leeds,Otley Road 105,Leeds,UnitedKingdom,LS6 3,53.8237346,-1.5805716,,0.0,15
c4d8a9ec-bb69-3ba3-8550-a714a26a896f,Southgate Mental Health Centre,,Stevenage,UnitedKingdom,SG1 1,51.9001209,-0.1995387,,0.0,102
08ffe639-bacc-37e3-a6b0-318b66bf5fd5,Southgate Road Medical Centre,Southgate Road 101-103,London,UnitedKingdom,N1 6,51.5412603,-0.085233,,0.0,251
0f52ab86-111e-3a3f-8518-0d93a1837a87,Spring Terrace Health Centre,SpringfieldNE29 0HQ nan,North Shields,UnitedKingdom,NE30 1,55.0106722,-1.4516253,+44 191 296 1588,0.0,177
5197b156-ef92-30f2-bfd7-1793b1e2d72c,Springfield Medical Centre,,Arbroath,UnitedKingdom,DD11 3,56.5615225,-2.5782707,,0.0,5
e5edaded-8b18-3231-9319-e9aecdcdf55f,Springfield Surgery,Commercial Road 24-28,Stockport,UnitedKingdom,SK7 4,53.3824252,-2.1223257,,0.0,14
780c96b3-2dc7-36e9-a7b4-e55dadcc2bff,St Chad's Medical Centre,,Liverpool,UnitedKingdom,L32 1,53.4827894,-2.8850124,,0.0,165
a188e354-6f7e-3d14-963e-d49d261c5db0,St George's Medical Centre,,Ely,UnitedKingdom,CB6 1,52.4584251,0.3019523,+44 1353 864100,0.0,6
d30a95b2-3a80-31a6-b4ae-c075434e71a7,St Mary Street Surgery,nan 24,Bristol,UnitedKingdom,BS35 1,51.6069053,-2.5255334,,0.0,28
85d96589-73f8-35bf-aac7-adbcba15217a,St Mary's Surgery,St Mary's Street 37,Ely,UnitedKingdom,CB7 4,52.398249,0.2575376,,0.0,12
d79748d5-4447-3191-95d6-8809724ebeb5,St Paul's Medical Centre,,Blackpool,UnitedKingdom,FY1 5,53.82884,-3.0527715,,0.0,127
8642649a-5bbc-35d7-a252-4f40710bbf48,St. Johns Medical Centre,,Walsall,UnitedKingdom,WS9 9,52.6257184,-1.9341086,,0.0,51
3d85a63d-eb61-378c-a8cd-b4941d26def6,Stanley Health Centre,,Wakefield,UnitedKingdom,WF2 9,53.7139316,-1.4775466,,0.0,64
c3f828f1-a9c7-3012-b2f4-912014062c52,Station Medical Group,,Blyth,UnitedKingdom,NE24 2,55.1285051,-1.5145641,,0.0,8
85093bfc-f3ed-32fc-9d5e-d0c757974645,Station Street Surgery,,Atherstone,UnitedKingdom,CV9 1,52.5768307,-1.5488282,,0.0,214
f076c3fc-3627-3c33-8a78-f2e8f762c48f,Stokenchurch Medical Centre,,High Wycombe,UnitedKingdom,HP14 3,51.6611544,-0.9089618,,0.0,3
e9a927cc-a269-3699-81a4-35538a1416d0,Stonehaven Medical Centre,Robert Street 32,Stonehaven,UnitedKingdom,AB39 2,56.9666245,-2.2126628,,0.0,145
684f2544-4625-3e58-bcc3-e5c479cb448e,Stopsley Village Practice,Ashcroft Road 26,Luton,UnitedKingdom,LU1 2,51.9016715,-0.39546,,0.0,244
5e31124d-39e6-32f9-9353-2ee6f71b32a3,Stratford Health Centre,The Grove 121-123,London,UnitedKingdom,E15 4,51.5451454,0.0046958,,0.0,27
68d27f63-d401-332d-833c-33bbf3f0587b,Studfall Medical Centre,Studfall Court nan,Corby,UnitedKingdom,NN18 0,52.4961547,-0.7045763,,0.0,5
34f306a3-a922-3d4a-b7a7-fee831f50486,Sunfield Medical Centre,Sunfield Place nan,Pudsey,UnitedKingdom,LS28 6,53.8066813,-1.6675793,,0.0,89
2af06fdd-ab2d-3526-8b14-fac56c3f6e0c,Swarland Avenue Surgery,,Newcastle upon Tyne,UnitedKingdom,NE1 8,55.0066513,-1.5783627,,0.0,15
f6cde6fd-8daa-386a-baff-ab76c4c0ed13,Tang Hall Lane Surgery,Tang Hall Lane 190,York,UnitedKingdom,YO10 3,53.9566333,-1.0483008,+44 1904 411139,0.0,44
cbbbdc92-c884-3d5f-8b85-a30d71ca6045,Temple Sowerby Medical Practice,Linden Park nan,Penrith,UnitedKingdom,CA10 1,54.6368896,-2.6047823,+44 17683 61232,0.0,92
e0cda97c-b90d-3040-b3f2-db7f024fa83a,Tennent Street Medical Centre,,Stockton-on-Tees,UnitedKingdom,TS18 1,54.5687175,-1.314126,,0.0,85
dd09bda4-9212-37f5-bdcf-706d7749de65,Thatcham Medical Practice,,Thatcham,UnitedKingdom,RG18 3,51.4038751,-1.2623238,,0.0,26
cd0548ac-73ba-32de-8eb7-f8ac796c8e48,The Argyle Surgery,Argyle Road 128,London,UnitedKingdom,W13 8,51.5197954,-0.3226375,,0.0,12
c97322a0-0bea-3121-bdd4-7312b5a7422e,The Corner Surgery,Coldharbour Lane 99,London,UnitedKingdom,SE5 7,51.4696669,-0.0960326,+44 20 7274 4507,0.0,50
70d2732a-b8cb-3036-aa7f-9990bc4bda1f,The Family Practice,Holloway Road 117,London,UnitedKingdom,N7 6,51.5484383,-0.1070722,,0.0,6
05d99496-aaf6-3b4f-a50f-83d239f68175,The Gamston Medical Centre,Ambleside nan,Nottingham,UnitedKingdom,NG2 6,52.924196,-1.100694,,0.0,8
5f86a2b0-ce71-3f90-a74e-a72f0200ac0c,The Goodinge Group Practice,,London,UnitedKingdom,N7 6,51.548298,-0.1252396,,0.0,239
1b80b450-f711-3d2b-81a4-7a72c4ee33c6,The Grays Surgery,High Street 78,Grays,UnitedKingdom,RM17 5,51.4751363,0.3225664,+44 1375 390717,0.0,113
4625c0b5-5de4-3e38-8d9e-092ddc026203,The Limes Medical Centre (Finch Road Branch),Finch Road nan,Birmingham,UnitedKingdom,B19 2,52.5033489,-1.9097818,+44 121 255 0280,0.0,11
03897716-9e86-3c8d-98da-71856cdcafe2,The Lodge Surgery,Normandy Road nan,St Albans,UnitedKingdom,AL1 3,51.7597725,-0.3416353,+44 1727 853107,0.0,40
020c4b37-7829-3d07-a896-49fb88cb9e95,The Lofthouse Surgery,,Wakefield,UnitedKingdom,WF3 3,53.7290237,-1.4962357,,0.0,31
591d4d88-7f1a-34fc-baaa-d4576fb937c0,The Long House Surgery,East Trinity Road 73,Edinburgh,UnitedKingdom,EH5 3,55.9760555,-3.2016628,+44 131 552 4919,0.0,73
d58b8dbe-ffa1-38e2-8ffa-5c7d838e5d0d,The Manor Surgery,Middle Street nan,Nottingham,UnitedKingdom,NG9 1,52.92503,-1.216507,,0.0,32
